(34114877,-113716655)
(205461544,596072576)
(-68351624,394879440)
(532422071,511429555)
(8486903,-28290075)
(143804606,-479349085)
(326350970,-623566954)
(982450134,107977015)
(228001082,-760004005)
(915227698,-367998849)
(148158779,-493862995)
(98764892,-329216705)
(-160500337,-790704296)
(12369797,-41233055)
(22165910,-73886765)
(253875890,-846253365)
(138270794,-460903045)
(61670731,359581964)
(241523798,-805079725)
(36771944,-122573545)
(147501791,-491673035)
(-994649893,120628720)
(-600828361,998458982)
(156822473,-522741975)
(31073435,-103578515)
(-506342057,759166735)
(-988516097,-565804521)
(-187585609,625284965)
(770099096,909945823)
(118283765,-394279615)
(-315490475,-870470165)
(55631075,-185437315)
(-656616332,312295095)
(2713310,-9044765)
(-807276416,890129970)
(-527079640,-629137243)
(-978889680,564098215)
(201881177,-672937655)
(209235818,-697453125)
(-119330760,-351918100)
(287592749,-958642895)
(90544640,-301815865)
(175461830,-73375879)
(-285268879,358091093)
(82780625,-275935815)
(274316153,-914387575)
(-227709127,759030025)
(99498476,-331661985)
(137132015,994508577)
(-628921919,688306516)
(175521848,-585073225)
(-521576520,576006736)
(-80153470,-744270789)
(153285365,-510951615)
(-232342850,458367354)
(404112927,-673206112)
(-72722006,192259977)
(142912679,-476375995)
(204128195,-680427715)
(116292791,-387643035)
(-44135464,147117815)
(595596695,-908466397)
(356171881,314471342)
(196640484,-15743231)
(29789963,-99300275)
(-349813090,-527109282)
(192031343,-640104875)
(98476714,-603831535)
(-109573206,-665814176)
(-453249748,66313669)
(259155053,-863850575)
(-740197361,708779543)
(155943833,-519813175)
(-649516444,541399078)
(219753680,-732512665)
(-681286717,996715)
(-800645054,-449768671)
(-9457118,333688185)
(325647115,-342214616)
(148206644,-494022545)
(247703402,-825678405)
(151457252,-504857905)
(-137886546,-517872165)
(115790309,-385968095)
(-727799237,587215340)
(378332291,413354394)
(44296835,-147656515)
(852656649,-408854907)
(-818222081,585742976)
(-667891206,371489624)
(-922998890,94110588)
(56860031,-189533835)
(703156520,-990484650)
(-621648124,-464245053)
(47856476,-159521985)
(72686885,-242290015)
(276346353,667939236)
(-393165622,-820048091)
(823084921,146083263)
(-446538162,-585789555)
(-618214322,660664827)
(-280212371,387828721)
(-229018133,45257162)
(88179632,-293932505)
(63410840,-211369865)
(-234708975,440845454)
(-545127073,160681628)
(927345072,-799930835)
(56761658,-189205925)
(865363212,508183442)
(696692138,358194843)
(-802034444,-170336014)
(120782243,-402607875)
(-339639788,-782770893)
(230190176,-767300985)
(-995196038,352739853)
(-884946132,583624429)
(-683188655,-778100719)
(198818215,-303956669)
(265449944,-884833545)
(157827434,-526091845)
(804483317,-950707498)
(425786498,-112136944)
(193768316,-645894785)
(-669934753,-192568714)
(110163803,-367213075)
(-606803627,445733835)
(-268875065,-384811696)
(52470509,-174902095)
(-987192303,-748934849)
(-822274761,200500713)
(458678151,116456628)
(707476762,-227773583)
(-266093840,-400490786)
(80804117,-269347455)
(195322067,-651073955)
(-64791854,-710813777)
(-819462714,-965655510)
(173333269,-130007881)
(617762911,-909074387)
(270813620,-902712465)
(-15545681,-262027614)
(51992843,671693850)
(52463316,-992765744)
(129168622,-970752922)
(-45440804,-491446201)
(86656736,-288856185)
(-372751022,-485474104)
(-485790325,-322572221)
(109062722,-363542805)
(104426084,-348087345)
(764006893,-477198466)
(861415460,514477022)
(704604950,-264883771)
(-865784404,-775343032)
(673055702,281170756)
(186417935,-621393515)
(46391315,-154638115)
(358872546,391162913)
(827937885,-326893031)
(-119283550,397611435)
(230097008,-766990425)
(3667907,-12226755)
(140132883,975767767)
(149314763,-497716275)
(-78598546,261994755)
(-242998840,-963640271)
(-937665485,630024609)
(-770232406,780179222)
(651904421,-928109348)
(198318758,-661062925)
(230004089,-766680695)
(197195507,-657318755)
(259709311,276404572)
(3145106,-10484085)
(-608029101,836839191)
(947215753,330486678)
(-718150391,-16209271)
(48003425,-160011815)
(975783321,990223230)
(-513284909,469919002)
(292094714,-973649445)
(233956457,-779855255)
(145531481,-485105335)
(44348234,-147827845)
(-962202942,-182546410)
(24175052,-80583905)
(-163945050,-73535637)
(530375706,168767849)
(34050275,-113501315)
(-145823302,486077275)
(139510325,-465034815)
(842921268,189676768)
(-318149524,-101589865)
(157569438,163727752)
(-579317683,124871257)
(-972501485,-21566788)
(565676598,-968582636)
(226294883,-754316675)
(-76270618,-273453514)
(-715528092,-874418138)
(75192581,-250642335)
(-551824218,-719270047)
(-85167378,-455336526)
(-185265611,986105630)
(140553857,-468513255)
(-639467007,-750755349)
(251593370,-838644965)
(223455146,411551583)
(144121294,272782686)
(17900144,-59667545)
(-956847710,-43318405)
(612857917,501716240)
(57611630,-192039165)
(999797481,243696568)
(304213494,-419775619)
(925031242,-384629517)
(106869203,-356231075)
(262554674,-875182645)
(160101794,-533673045)
(699379499,-53727145)
(-536163984,945149562)
(-617874221,237090517)
(-211813661,372979281)
(-698739135,2669994)
(-732090736,-293979075)
(176884181,-589614335)
(695202107,984626101)
(284266280,-523489855)
(171328475,-571095315)
(-974176452,284243720)
(41877626,-139592485)
(129401174,-431337645)
(210027799,-25622081)
(26777561,-89258935)
(605696782,-992724969)
(16423964,-447551380)
(225005535,-426221315)
(-227491307,964282239)
(-170896018,953732620)
(-397737349,725171350)
(-100849819,336165665)
(106536871,318692961)
(406767559,924595868)
(147876698,395193322)
(-801800493,-772405486)
(103247849,-344159895)
(-182325303,-364161109)
(160348910,-534496765)
(864523772,-740976083)
(220210004,-734033745)
(955668276,-976397581)
(116316595,-460005562)
(-164802187,-789750005)
(-169280854,329255243)
(256987577,-856625655)
(272870594,-658271280)
(-730440740,145388771)
(-389332422,187502779)
(878639,-2929195)
(735099559,269109771)
(-383234548,13848777)
(-491120476,-751133767)
(292013588,-973379025)
(-159709124,143051066)
(32402372,-108008305)
(-616480068,282678653)
(-469573076,-598760550)
(623147580,265251689)
(13622066,-45407285)
(868219638,-777966905)
(971704093,90207560)
(944449127,149872078)
(188061482,-626872005)
(693085304,-593263807)
(14102042,-47007205)
(-329430336,182000644)
(298728482,-995762005)
(231434144,-771447545)
(266221916,-887406785)
(213588533,-711962175)
(71787635,-239292515)
(239617687,423081571)
(-940542463,9879016)
(-853172553,-488125438)
(214254335,-714181515)
(-303495270,-962277958)
(-115007152,16647699)
(137630714,-458769445)
(136918268,-456394625)
(-271335522,-241825694)
(226415381,-754718335)
(21579439,-941001673)
(46863179,-156210995)
(114746423,-382488475)
(-349144086,401827261)
(-202456821,875590694)
(112637045,-375457215)
(-541419725,202189377)
(-306853511,709396699)
(-425638084,-840464933)
(-217145107,-194130428)
(105439568,-351465625)
(271807962,-532285813)
(71625026,-238750485)
(247611305,-825371415)
(-667126978,-959389401)
(242490377,-808301655)
(526548370,-227491677)
(101668883,-338896675)
(658584273,-154185508)
(148457759,-494859595)
(761049423,273873154)
(268160480,-893868665)
(-453444337,-391215340)
(95093342,467617471)
(-686665652,-283286072)
(37022420,-123408465)
(425078225,-316127810)
(263185568,-877285625)
(-24387802,375990033)
(939219457,412541142)
(946846779,775891556)
(-394533091,534289324)
(230784002,-769280405)
(78389936,-261300185)
(264826364,-882754945)
(-835632986,785626317)
(115713965,-859603934)
(150397640,-501325865)
(853604606,-956464317)
(17215871,735007398)
(119509823,-398366475)
(12001004,-40003745)
(18814304,-62714745)
(275759972,-919200305)
(-642490112,872285581)
(-136719708,29658758)
(107717512,88690143)
(195019745,-650066215)
(93836122,-106276156)
(-241392978,126901970)
(178492820,-594976465)
(433362915,93322108)
(261872486,-872908685)
(199874807,-666249755)
(736491049,637250756)
(297678536,-992262185)
(100803275,-336011315)
(81182291,-270608035)
(-558606090,973631566)
(111811094,-372704045)
(389948737,896395956)
(786469234,-537711101)
(-56040202,186800275)
(-640105989,902955746)
(-609385884,-466620084)
(255253712,-850846105)
(235202945,-784010215)
(207253469,-690845295)
(-416440430,986504004)
(28996004,-96653745)
(-119730582,-471271876)
(81680939,-272270195)
(-578399181,768381181)
(36106790,-120356365)
(-286572965,447066106)
(216125943,-640957239)
(186476669,-621589295)
(691592438,866315917)
(363656904,-949176725)
(244950091,852851836)
(773982953,761362937)
(-992761305,-226782029)
(13126505,-43755415)
(-307754444,232042331)
(505048940,-393104313)
(66555926,-221853485)
(115679111,-385597435)
(387436841,-390602886)
(-136050996,-610662102)
(-160010074,-198933548)
(731872081,640736988)
(106044974,-353483645)
(-346058196,-262476774)
(272521616,-908405785)
(-645271793,959588498)
(417325921,421731198)
(238344482,-794482005)
(675786870,-296204364)
(189036563,-630122275)
(-23271310,-62174423)
(-110966017,808289077)
(240297584,-800992345)
(-271014307,-258958061)
(218785814,-729286445)
(307133882,836233350)
(17141740,13693092)
(-307389147,-279281653)
(59991494,-199972045)
(-380798234,150632079)
(206595449,-688651895)
(205624244,-685414545)
(-189640448,-714576093)
(92443776,-23444889)
(178573838,-595246525)
(-514010551,-415136531)
(-22139499,-640132547)
(36540491,-121802035)
(646903834,825368299)
(-542844605,524874890)
(-575233721,343285816)
(127236011,-424120435)
(-473065833,438610061)
(-859792847,-74891003)
(83609897,-278700055)
(714419624,-28691721)
(-332644687,-742046216)
(-842148635,-572309711)
(51130907,-170436755)
(126583139,-421944195)
(28108313,-93694775)
(108379376,-361264985)
(-315244834,-845947795)
(850159504,-886224356)
(173082215,-576941115)
(-699644864,-61861878)
(709309220,-134146369)
(897911460,-633769581)
(964293112,276596839)
(66759531,-325185510)
(69530111,-231767435)
(-131430709,644921088)
(-949639066,-205457168)
(151812128,-506040825)
(-270969602,-785682196)
(181924643,-66498120)
(94122686,125593564)
(83606972,-278690305)
(-133526548,-573004728)
(-135585164,315936750)
(487919488,-471293636)
(253813727,245712159)
(10353611,-388678861)
(-810365912,405250857)
(992896331,493065467)
(-112191919,373972665)
(975154204,343198339)
(396387820,-867963632)
(54492347,-181641555)
(90590599,-746566333)
(-387688606,207179446)
(61717661,-205725935)
(124571804,-415239745)
(603245907,394745724)
(153715310,-512384765)
(-198583456,-354209960)
(58781990,-864275543)
(94159808,-313866425)
(472856171,-513126415)
(278655023,-928850475)
(568831861,151229239)
(10108208,-33694425)
(-526449510,-492336385)
(-594515202,5357100)
(364636206,41148100)
(-819460186,-956668728)
(281100467,-937001955)
(57155873,-190519975)
(7758272,-25861305)
(-117275131,390916705)
(257028455,-856761915)
(203810396,-230883759)
(164797262,-549324605)
(75430226,-251434485)
(-438605067,623434815)
(185248944,-620641205)
(170469228,406334694)
(257059595,-998126225)
(71322062,-237740605)
(166042022,-553473805)
(-14036464,46787815)
(812341388,239659383)
(46352465,-154508615)
(-988886242,-150046826)
(-441288681,154428338)
(-665686637,-644330697)
(-931201390,17043397)
(680082681,-309133216)
(23856979,-171239855)
(93467315,64336564)
(166016256,254679807)
(141468773,-958538922)
(93925241,-313084535)
(127708142,-425694205)
(88591922,-295306805)
(-512273300,635125399)
(164228405,-547428415)
(-588850184,73701740)
(2748806,-9163085)
(370345635,533904999)
(463766380,845297583)
(72759419,-242531795)
(187625291,-625418035)
(219012125,423787784)
(-417616591,261618847)
(-24807015,26163029)
(203503220,-678344465)
(-685190174,174517468)
(-376732554,-105306908)
(241882418,-806275125)
(546282827,814513481)
(-909904093,813803459)
(-349471497,-664662641)
(-859381834,54748141)
(80460701,-268202735)
(369232754,-202276513)
(525995158,-388991497)
(283359350,-944531565)
(214587590,-715292365)
(-289138941,626875790)
(452968715,594503020)
(63693830,-212313165)
(-997045550,727163150)
(703491168,914720710)
(163745552,-545818905)
(-746068415,558546005)
(407721787,-704506889)
(72889353,-68345703)
(187463324,-624878145)
(101275205,-337584415)
(163130987,-543770355)
(198136277,-660454655)
(179496200,-598321065)
(-403795061,-496869828)
(-893484666,985236604)
(-117582063,69387060)
(-901216508,-859047030)
(19974607,423397974)
(207413909,-691380095)
(59858486,-199528685)
(-811973334,231116598)
(206621085,239896091)
(169991534,-566638845)
(6264397,524087008)
(144441086,-481470685)
(-38586773,-283277197)
(-659127551,446673765)
(-509025460,108086043)
(-491572534,-845544872)
(628999921,852374434)
(747214037,-854195329)
(272244344,-907481545)
(25801004,-86003745)
(245922215,-819741115)
(188058386,-626861685)
(139685798,-465619725)
(-719770048,97857875)
(-693080331,564238680)
(-628501398,683053779)
(-677548778,322011057)
(-490739340,-187636139)
(657311328,-238941326)
(398604201,-208665358)
(72177549,-835490527)
(203144834,-677149845)
(121384382,-404615005)
(750377439,-552163880)
(967946176,665007179)
(4131500,-13772065)
(180331742,-601106205)
(255334205,-851114415)
(-173563450,182783732)
(-508850397,894411081)
(72634274,-242114645)
(644839411,-22955141)
(24614246,-82047885)
(-237013413,874824908)
(-219948958,-104021535)
(251840984,-839470345)
(-542338354,763718130)
(853281033,-921428620)
(36956300,-123188065)
(-454223424,-129193911)
(2355091,313062690)
(673935920,-197488200)
(33592454,884431249)
(3930737,-13102855)
(-940244378,308511942)
(227865959,-759553595)
(184520645,-615069215)
(-919645637,-762629559)
(50846439,219661903)
(254010386,-846701685)
(-400247540,-598428214)
(201692120,-672307465)
(646855288,596817036)
(280912136,-936374185)
(109357796,-364526385)
(894785301,-63359183)
(248256215,-827521115)
(344597738,348524650)
(436807951,976026048)
(-443449114,-637355540)
(32007125,-106690815)
(216311063,-721037275)
(-496945502,-58097759)
(-817247540,-714595990)
(228566358,-476588152)
(190371821,-634573135)
(-107589063,333623538)
(-426244384,-687934471)
(835634725,417026909)
(224686943,-748956875)
(47385398,-157951725)
(-306085126,-870094329)
(198913350,964271683)
(747998440,-906795848)
(-836525944,883758041)
(247699875,513191559)
(471354507,-459592326)
(974499290,91967061)
(167360238,472228339)
(351594731,356545466)
(463701742,-589615016)
(-556372474,-680096614)
(-268424344,-192944970)
(306709445,-141097420)
(120187739,-400626195)
(132079649,-440265895)
(103270259,-344234595)
(68011331,-226704835)
(96657566,-322192285)
(141817878,-572702733)
(125854199,-419514395)
(187243739,-624146195)
(47673323,-158911475)
(574675260,719377489)
(104147057,-347157255)
(554915391,953643241)
(44959526,-149865485)
(667562222,-83251302)
(-119899263,-724063388)
(642179023,193373093)
(-449505373,604703604)
(-245684332,425434244)
(309245152,-730980747)
(-447310656,413997239)
(19525340,-65084865)
(-583680716,-935008294)
(685178570,-78553400)
(-873892708,-32776952)
(374917441,621420925)
(-918401146,-967428191)
(10737755,-35792915)
(-493112873,237431958)
(-399929913,-889378946)
(536381854,289197990)
(884320284,325947838)
(-241424884,-49645969)
(296433767,-988112955)
(299093222,-996977805)
(53483720,-178279465)
(196687133,-655624175)
(530014049,129567925)
(176091494,-586972045)
(-759538670,-880503216)
(131188202,-437294405)
(226318617,-559469486)
(-762519640,323261663)
(-507907122,646636675)
(208908833,-696363175)
(437987790,-678480785)
(239620907,641431288)
(26242946,-142145776)
(585137188,-254624975)
(179756393,-599188375)
(282192176,-940640985)
(67008782,-223363005)
(-843932974,-609194917)
(199076597,-663589055)
(-221224171,213255668)
(581329949,873225791)
(-58404769,66327138)
(154884977,-516283655)
(615856230,528181581)
(35411849,-118039895)
(-489318924,-685562692)
(204937868,-683126625)
(264379205,-881264415)
(146477024,-488257145)
(825131112,58297589)
(-963254025,-230639859)
(309602931,844662816)
(289655957,-965520255)
(121993094,-406644045)
(382512478,743124256)
(-342124435,977199436)
(-879915656,-278250962)
(-159672037,532239725)
(89109212,-297031105)
(996530246,635874926)
(-823992497,249888370)
(149972600,-499909065)
(-377656654,-674390516)
(167251871,-557506635)
(796408863,-369088257)
(-806691306,869226702)
(83304080,-277680665)
(735402583,-230720156)
(184331222,-614437805)
(176229557,-587432255)
(129296861,-430989935)
(225153800,-750513065)
(293650619,-978835795)
